sent_id	word	pos	tag
4845	de	ADP	B-INGRED
4845	riz	NOUN	B-INGRED
4845	)	PUNCT	O
4845	et	CCONJ	O
4845	quand	SCONJ	O
4845	l´eau	NOUN	O
4845	bout	NOUN	O
4845	,	PUNCT	O
4845	on	PRON	O
4845	verse	VERB	O
4845	le	DET	O
4845	riz	NOUN	B-INGRED
4845	.	PUNCT	B-INGRED
4846	Laisser	VERB	O
4846	cuire	VERB	B-INGRED
4846	20	NUM	O
4846	mn	NOUN	O
4846	,	PUNCT	O
4846	puis	CCONJ	O
4846	servir	VERB	O
4846	chaud	ADJ	O
4846	.	PUNCT	B-INGRED
4847	Recette	NOUN	O
4847	d´Hellin	VERB	O
4847	,	PUNCT	O
4847	en	ADP	O
4847	Espagne	PROPN	O
4847	vin	NOUN	B-INGRED
4847	rouge	ADJ	I-INGRED
4847	d´Albatana	PROPN	O
4847	(	PUNCT	O
4847	Albacete	PROPN	O
4847	)	PUNCT	O
4848	Saler	PROPN	O
4848	l'	DET	O
4848	intérieur	NOUN	O
4848	du	ADP	O
4848	cochonnet	NOUN	O
4848	.	PUNCT	B-INGRED
4849	Faire	AUX	O
4849	pocher	VERB	O
4849	le	DET	O
4849	poumon	NOUN	B-INGRED
4849	pendant	ADP	O
4849	15	NUM	O
4849	minutes	NOUN	O
4849	dans	ADP	O
4849	un	DET	B-INGRED
4849	peu	ADV	I-INGRED
4849	d'	ADP	O
4849	eau	NOUN	B-INGRED
4849	bouillante	ADJ	O
4849	salée	ADJ	O
4849	,	PUNCT	O
4849	l'	DET	O
4849	égouter	VERB	O
4849	.	PUNCT	B-INGRED
4850	Hâcher	NOUN	O
4850	poumon	VERB	B-INGRED
4850	,	PUNCT	O
4850	coeur	NOUN	B-INGRED
4850	,	PUNCT	O
4850	langue	NOUN	B-INGRED
4850	,	PUNCT	O
4850	foie	NOUN	B-INGRED
4850	,	PUNCT	O
4850	rognons	NOUN	B-INGRED
4850	,	PUNCT	O
4850	lard	NOUN	B-INGRED
4850	et	CCONJ	O
4850	viande	NOUN	B-INGRED
4850	de	ADP	I-INGRED
4850	veau	NOUN	I-INGRED
4850	.	PUNCT	B-INGRED
4851	Faire	AUX	O
4851	blondir	VERB	O
4851	au	ADP	O
4851	beurre	NOUN	B-INGRED
4851	l'	DET	O
4851	oignon	NOUN	B-INGRED
4851	et	CCONJ	O
4851	l'	DET	O
4851	échalote	NOUN	B-INGRED
4851	hâchés	ADJ	O
4851	.	PUNCT	B-INGRED
4852	Mélanger	VERB	O
4852	ces	DET	O
4852	2	NUM	O
4852	préparations	NOUN	O
4852	.	PUNCT	B-INGRED
4853	Ajouter	VERB	O
4853	les	DET	O
4853	biscottes	NOUN	B-INGRED
4853	trempées	VERB	O
4853	dans	ADP	O
4853	le	DET	O
4853	lait	NOUN	B-INGRED
4853	et	CCONJ	O
4853	pressées	VERB	O
4853	,	PUNCT	O
4853	la	DET	O
4853	chair	NOUN	B-INGRED
4853	à	ADP	O
4853	saussice	NOUN	O
4853	,	PUNCT	O
4853	l'	DET	O
4853	oeuf	NOUN	B-INGRED
4853	battu	VERB	O
4853	,	PUNCT	O
4853	le	DET	O
4853	cognac	NOUN	B-INGRED
4853	,	PUNCT	O
4853	le	DET	O
4853	persil	NOUN	B-INGRED
4853	,	PUNCT	O
4853	la	DET	O
4853	farine	NOUN	B-INGRED
4853	;	PUNCT	O
4854	assaisonner	VERB	O
4854	d'	ADP	O
4854	épices	NOUN	B-INGRED
4854	et	CCONJ	O
4854	de	ADP	B-INGRED
4854	sel	NOUN	B-INGRED
4854	.	PUNCT	B-INGRED
4855	Lorsque	SCONJ	O
4855	la	DET	O
4855	farce	NOUN	O
4855	est	AUX	O
4855	bien	ADV	O
4855	homogène	ADJ	O
4855	en	ADP	O
4855	remplir	VERB	O
4855	l'	DET	O
4855	intérieur	NOUN	O
4855	du	ADP	O
4855	cochonnet	NOUN	O
4855	et	CCONJ	O
4855	recoudre	VERB	O
4855	le	DET	O
4855	ventre	NOUN	O
4855	.	PUNCT	B-INGRED
4856	Replier	VERB	O
4856	les	DET	O
4856	pattes	NOUN	O
4856	en	ADP	O
4856	dessous	NOUN	O
4856	,	PUNCT	O
4856	maintenir	VERB	O
4856	la	DET	O
4856	tête	NOUN	B-INGRED
4856	avec	ADP	O
4856	une	DET	O
4856	brochette	NOUN	O
4856	.	PUNCT	B-INGRED
4857	Sécher	VERB	O
4857	le	DET	O
4857	cochonnet	NOUN	O
4857	à	ADP	O
4857	l'	DET	O
4857	extérieur	NOUN	O
4857	et	CCONJ	O
4857	le	PRON	O
4857	poser	VERB	O
4857	sur	ADP	O
4857	la	DET	O
4857	lèchefrite	NOUN	O
4857	avec	ADP	O
4857	un	DET	B-INGRED
4857	peu	ADV	I-INGRED
4857	d'	ADP	O
4857	eau	NOUN	B-INGRED
4857	dans	ADP	O
4857	un	DET	B-INGRED
4857	récipient	NOUN	O
4857	,	PUNCT	O
4857	ceci	PRON	O
4857	afin	ADV	O
4857	de	ADP	B-INGRED
4857	ne	ADV	O
4857	pas	ADV	O
4857	désécher	VERB	O
4857	la	DET	O
4857	viande	NOUN	B-INGRED
4857	.	PUNCT	B-INGRED
4858	Le	DET	O
4858	graisser	VERB	O
4858	avec	ADP	O
4858	le	DET	O
4858	lard	NOUN	B-INGRED
4858	et	CCONJ	O
4858	l'	DET	O
4858	enduire	VERB	O
4858	d'	ADP	O
4858	huile	NOUN	B-INGRED
4858	.	PUNCT	B-INGRED
4859	Faire	AUX	O
4859	rôtir	VERB	O
4859	au	ADP	O
4859	four	NOUN	O
4859	thermostat	NOUN	O
4859	8	NUM	O
4859	pendant	ADP	O
4859	2	NUM	O
4859	heures	NOUN	O
4859	en	ADP	O
4859	badigeonnant	VERB	O
4859	tour	NOUN	O
4859	à	ADP	O
4859	tour	NOUN	O
4859	de	ADP	B-INGRED
4859	lard	NOUN	B-INGRED
4859	et	CCONJ	O
4859	d'	ADP	O
4859	huile	NOUN	B-INGRED
4859	et	CCONJ	O
4859	en	ADP	O
4859	piquant	ADV	O
4859	la	DET	O
4859	peau	NOUN	B-INGRED
4859	à	ADP	O
4859	différents	ADJ	O
4859	endroits	NOUN	O
4859	pour	ADP	O
4859	éviter	VERB	O
4859	les	DET	O
4859	boursouflures	NOUN	O
4859	.	PUNCT	B-INGRED
4860	Quand	SCONJ	O
4860	le	DET	O
4860	cochonnet	NOUN	O
4860	est	AUX	O
4860	doré	ADJ	O
4860	et	CCONJ	O
4860	croustillant	VERB	O
4860	le	PRON	O
4860	saler	VERB	O
4860	.	PUNCT	B-INGRED
4861	Dès	ADP	O
4861	qu'	SCONJ	O
4861	il	PRON	O
4861	n'	ADV	O
4861	y	PRON	O
4861	a	VERB	B-INGRED
4861	plus	ADV	O
4861	de	ADP	B-INGRED
4861	sang	NOUN	B-INGRED
4861	qui	PRON	O
4861	s'	PRON	O
4861	échappe	VERB	O
4861	en	ADP	O
4861	piquant	ADV	O
4861	le	DET	O
4861	cochonnet	NOUN	O
4861	,	PUNCT	O
4861	retirer	VERB	O
4861	du	ADP	O
4861	feu	NOUN	O
4861	et	CCONJ	O
4861	garder	VERB	O
4861	au	ADP	O
4861	chaud.recette	NUM	O
4861	alsacienne	ADJ	O
4862	En	ADP	O
4862	fait	NOUN	O
4862	,	PUNCT	O
4862	on	PRON	O
4862	peut	VERB	O
4862	farcir	VERB	O
4862	les	DET	O
4862	cailles	NOUN	B-INGRED
4862	de	ADP	B-INGRED
4862	plusieurs	DET	O
4862	façons	NOUN	O
4862	,	PUNCT	O
4862	je	PRON	O
4862	les	PRON	O
4862	prépare	VERB	O
4862	comme	ADP	O
4862	suit	VERB	O
4862	...	PUNCT	O
4863	Mélanger	VERB	O
4863	dans	ADP	O
4863	une	DET	O
4863	terrine	NOUN	B-INGRED
4863	les	DET	O
4863	lardons	NOUN	B-INGRED
4863	,	PUNCT	O
4863	les	DET	O
4863	petits	ADJ	B-INGRED
4863	suisses	ADJ	I-INGRED
4863	,	PUNCT	O
4863	le	DET	O
4863	persil	PROPN	B-INGRED
4863	et	CCONJ	O
4863	du	ADP	O
4863	poivre	NOUN	B-INGRED
4863	,	PUNCT	O
4863	un	DET	B-INGRED
4863	peu	ADV	I-INGRED
4863	de	ADP	B-INGRED
4863	sel	NOUN	B-INGRED
4863	si	SCONJ	O
4863	nécessaire	ADJ	O
4863	.	PUNCT	B-INGRED
4864	Farcir	VERB	O
4864	les	DET	O
4864	cailles	NOUN	B-INGRED
4864	avec	ADP	O
4864	la	DET	O
4864	préparation	NOUN	O
4864	,	PUNCT	O
4864	les	PRON	O
4864	disposer	VERB	O
4864	dans	ADP	O
4864	un	DET	B-INGRED
4864	plat	NOUN	B-INGRED
4864	à	ADP	O
4864	four	NOUN	O
4864	et	CCONJ	O
4864	mettre	VERB	O
4864	à	ADP	O
4864	cuir	NOUN	O
4864	au	ADP	O
4864	four	NOUN	O
4864	pendant	ADP	O
4864	40	NUM	O
4864	-	NUM	O
4864	50	NUM	O
4864	minutes	NOUN	O
4864	(	PUNCT	O
4864	thermostat	NOUN	O
4864	7).Disposer	VERB	O
4864	sur	ADP	O
4864	chaque	DET	O
4864	caille	NOUN	O
4864	une	DET	O
4864	noisette	NOUN	B-INGRED
4864	de	ADP	I-INGRED
4864	beurre	NOUN	I-INGRED
4864	et	CCONJ	O
4864	arroser	VERB	O
4864	en	ADP	O
4864	cours	NOUN	O
4864	de	ADP	B-INGRED
4864	cuisson	NOUN	O
4864	pour	ADP	O
4864	éviter	VERB	O
4864	que	SCONJ	O
4864	les	DET	O
4864	cailles	NOUN	B-INGRED
4864	ne	ADV	O
4864	sèchent	VERB	O
4864	.	PUNCT	B-INGRED
4865	NDLR	PROPN	O
4865	:	PUNCT	O
4865	Une	DET	O
4865	idée	NOUN	O
4865	pour	ADP	O
4865	votre	DET	O
4865	recette	NOUN	O
4865	de	ADP	B-INGRED
4865	Noel	PROPN	O
4865	.	PUNCT	B-INGRED
4866	La	DET	O
4866	veille	NOUN	O
4866	:	PUNCT	O
4866	prendre	VERB	O
4866	un	DET	B-INGRED
4866	récipient	NOUN	O
4866	qui	PRON	O
4866	peut	VERB	O
4866	être	AUX	O
4866	fermé	VERB	O
4866	,	PUNCT	O
4866	y	PRON	O
4866	verser	VERB	O
4866	le	DET	O
4866	bouillon	NOUN	B-INGRED
4866	froid	ADJ	O
4866	,	PUNCT	O
4866	le	DET	O
4866	miel	NOUN	B-INGRED
4866	,	PUNCT	O
4866	les	DET	O
4866	oignons	NOUN	B-INGRED
4866	émincés	ADJ	I-INGRED
4866	,	PUNCT	O
4866	une	DET	O
4866	bonne	ADJ	O
4866	pincée	NOUN	O
4866	d'	ADP	O
4866	ail	NOUN	B-INGRED
4866	en	ADP	I-INGRED
4866	poudre	NOUN	I-INGRED
4866	,	PUNCT	O
4866	une	DET	O
4866	grosse	ADJ	O
4866	pincée	NOUN	O
4866	de	ADP	B-INGRED
4866	sel	NOUN	B-INGRED
4866	,	PUNCT	O
4866	trois	NUM	O
4866	tours	NOUN	O
4866	de	ADP	B-INGRED
4866	moulin	NOUN	B-INGRED
4866	a	VERB	B-INGRED
4866	poivre	ADV	B-INGRED
4866	,	PUNCT	O
4866	le	DET	O
4866	jus	NOUN	B-INGRED
4866	de	ADP	I-INGRED
4866	citron	NOUN	I-INGRED
4866	et	CCONJ	O
4866	une	DET	O
4866	cuillère	NOUN	O
4866	a	AUX	B-INGRED
4866	soupe	NOUN	O
4866	de	ADP	B-INGRED
4866	fumet	NOUN	B-INGRED
4866	de	ADP	I-INGRED
4866	poisson	NOUN	I-INGRED
4866	.	PUNCT	B-INGRED
4867	Mettre	VERB	O
4867	le	DET	O
4867	poisson	NOUN	B-INGRED
4867	à	ADP	O
4867	mariner	VERB	O
4867	et	CCONJ	O
4867	fermer	VERB	O
4867	le	DET	O
4867	récipient	NOUN	O
4867	.	PUNCT	B-INGRED
4868	Réservez	VERB	O
4868	au	ADP	O
4868	frigo	NOUN	O
4868	jusqu'	ADP	O
4868	au	ADP	O
4868	lendemain	NOUN	O
4868	soir	NOUN	O
4868	.	PUNCT	B-INGRED
4869	Le	DET	O
4869	jour	NOUN	O
4869	même	ADV	O
4869	:	PUNCT	O
4870	Préchauffez	PROPN	O
4870	le	DET	O
4870	four	NOUN	O
4870	en	ADP	O
4870	position	NOUN	O
4870	grill	ADJ	O
4870	.	PUNCT	B-INGRED
4871	Sortir	VERB	O
4871	le	DET	O
4871	poisson	NOUN	B-INGRED
4871	,	PUNCT	O
4871	prendre	VERB	O
4871	un	DET	B-INGRED
4871	plat	NOUN	B-INGRED
4871	qui	PRON	O
4871	va	VERB	O
4871	au	ADP	O
4871	four	NOUN	O
4871	,	PUNCT	O
4871	y	PRON	O
4871	deposer	VERB	O
4871	les	DET	O
4871	darnes	NOUN	O
4871	de	ADP	B-INGRED
4871	saumon	NOUN	B-INGRED
4871	et	CCONJ	O
4871	recouvrir	VERB	O
4871	à	ADP	O
4871	limite	NOUN	O
4871	du	ADP	O
4871	jus	NOUN	B-INGRED
4871	de	ADP	B-INGRED
4871	poisson	NOUN	B-INGRED
4871	.	PUNCT	B-INGRED
4872	Laissez	VERB	O
4872	cuire	VERB	B-INGRED
4872	jusqu'	ADP	O
4872	à	ADP	O
4872	ce	PRON	O
4872	que	SCONJ	O
4872	les	DET	O
4872	darnes	NOUN	O
4872	soient	AUX	O
4872	roussies	VERB	O
4872	.	PUNCT	B-INGRED
4873	Pendant	ADP	O
4873	ce	DET	O
4873	temps	NOUN	O
4873	,	PUNCT	O
4873	mettez	VERB	O
4873	un	DET	B-INGRED
4873	morceau	NOUN	B-INGRED
4873	de	ADP	B-INGRED
4873	beurre	NOUN	I-INGRED
4873	dans	ADP	O
4873	une	DET	O
4873	poele	NOUN	O
4873	et	CCONJ	O
4873	faites	VERB	O
4873	revenir	VERB	O
4873	les	DET	O
4873	oignons	NOUN	B-INGRED
4873	et	CCONJ	O
4873	les	DET	O
4873	lentilles	NOUN	B-INGRED
4873	.	PUNCT	B-INGRED
4874	Cuisez	VERB	O
4874	les	DET	O
4874	tagliatelles	NOUN	B-INGRED
4874	al	ADP	O
4874	dente	NOUN	O
4874	.	PUNCT	B-INGRED
4875	Quand	SCONJ	O
4875	le	DET	O
4875	poisson	NOUN	B-INGRED
4875	est	AUX	O
4875	cuit	VERB	O
4875	,	PUNCT	O
4875	réservez	VERB	O
4875	les	DET	O
4875	morceaux	NOUN	B-INGRED
4875	au	ADP	O
4875	chaud	NOUN	O
4875	,	PUNCT	O
4875	mettez	VERB	O
4875	le	DET	O
4875	jus	NOUN	B-INGRED
4875	dans	ADP	O
4875	un	DET	B-INGRED
4875	poelon	NOUN	O
4875	,	PUNCT	O
4875	faites	VERB	O
4875	chauffer	VERB	O
4875	,	PUNCT	O
4875	jetez	NOUN	O
4875	-	ADV	O
4875	y	PRON	O
4875	100	NUM	O
4875	g	NOUN	B-INGRED
4875	de	ADP	B-INGRED
4875	beurre	NOUN	I-INGRED
4875	et	CCONJ	O
4875	liez	VERB	O
4875	avec	ADP	O
4875	un	DET	B-INGRED
4875	liant	NOUN	O
4875	de	ADP	B-INGRED
4875	votre	DET	O
4875	choix	NOUN	O
4875	(	PUNCT	O
4875	maizena	NOUN	O
4875	)	PUNCT	O
4875	.	PUNCT	B-INGRED
4876	Présentation	NOUN	O
4876	de	ADP	B-INGRED
4876	l'	DET	O
4876	assiette	NOUN	O
4876	:	PUNCT	O
4876	Disposer	VERB	O
4876	les	DET	O
4876	pâtes	NOUN	B-INGRED
4876	en	ADP	O
4876	6h-12h	PRON	O
4876	,	PUNCT	O
4876	faire	VERB	O
4876	un	DET	B-INGRED
4876	petit	ADJ	O
4876	lit	NOUN	O
4876	de	ADP	B-INGRED
4876	lentilles	NOUN	B-INGRED
4876	et	CCONJ	O
4876	y	PRON	O
4876	disposer	VERB	O
4876	la	DET	O
4876	darne	NOUN	O
4876	.	PUNCT	B-INGRED
4877	Verser	VERB	O
4877	de	ADP	B-INGRED
4877	la	DET	O
4877	sauce	NOUN	B-INGRED
4877	sur	ADP	O
4877	les	DET	O
4877	pâtes	NOUN	B-INGRED
4877	et	CCONJ	O
4877	saupoudrez	VERB	O
4877	d'	ADP	O
4877	un	DET	B-INGRED
4877	peu	ADV	I-INGRED
4877	de	ADP	B-INGRED
4877	paprika	NOUN	B-INGRED
4877	pour	ADP	O
4877	le	DET	O
4877	coup	NOUN	O
4877	d'	ADP	O
4877	oeil	NOUN	O
4877	.	PUNCT	B-INGRED
4878	Vin	NOUN	B-INGRED
4878	rouge	NOUN	O
4878	a	AUX	B-INGRED
4878	boire	VERB	O
4878	frais	ADJ	B-INGRED
4878	ou	CCONJ	B-INGRED
4878	vin	NOUN	B-INGRED
4878	blanc	ADJ	I-INGRED
4878	sec	ADJ	I-INGRED
4879	Peler	VERB	O
4879	les	DET	O
4879	pêches	NOUN	B-INGRED
4879	,	PUNCT	O
4879	les	PRON	O
4879	couper	VERB	O
4879	en	ADP	O
4879	2	NUM	O
4879	,	PUNCT	O
4879	retirer	VERB	O
4879	les	DET	O
4879	noyaux	NOUN	O
4879	et	CCONJ	O
4879	les	PRON	O
4879	saupoudrer	VERB	O
4879	de	DET	B-INGRED
4879	sucre	NOUN	B-INGRED
4879	.	PUNCT	B-INGRED
4880	Laisser	VERB	O
4880	macérer	VERB	O
4880	1	NUM	B-INGRED
4880	h.	NOUN	O
4881	Dans	ADP	O
4881	une	DET	O
4881	casserole	NOUN	B-INGRED
4881	,	PUNCT	O
4881	faire	VERB	O
4881	bouillir	VERB	O
4881	le	DET	O
4881	vin	NOUN	B-INGRED
4881	rouge	ADJ	I-INGRED
4881	avec	ADP	O
4881	les	DET	O
4881	morceaux	NOUN	B-INGRED
4881	de	ADP	I-INGRED
4881	sucre	NOUN	I-INGRED
4881	et	CCONJ	O
4881	la	DET	O
4881	cannelle	NOUN	B-INGRED
4881	,	PUNCT	O
4881	pendant	ADP	O
4881	10	NUM	O
4881	mn	NOUN	O
4881	.	PUNCT	B-INGRED
4882	Puis	CCONJ	O
4882	,	PUNCT	O
4882	y	PRON	O
4882	faire	VERB	O
4882	pocher	VERB	O
4882	les	DET	O
4882	pêches	NOUN	B-INGRED
4882	et	CCONJ	O
4882	leur	DET	O
4882	jus	NOUN	B-INGRED
4882	de	ADP	B-INGRED
4882	macération	NOUN	O
4882	.	PUNCT	B-INGRED
4883	Lorsque	SCONJ	O
4883	les	DET	O
4883	fruits	NOUN	B-INGRED
4883	sont	AUX	O
4883	cuits	VERB	B-INGRED
4883	,	PUNCT	O
4883	les	PRON	O
4883	égoutter	VERB	O
4883	avec	ADP	O
4883	précaution	NOUN	O
4883	,	PUNCT	O
4883	puis	CCONJ	O
4883	les	PRON	O
4883	dresser	VERB	O
4883	dans	ADP	O
4883	une	DET	O
4883	coupe	NOUN	O
4883	.	PUNCT	B-INGRED
4884	Faire	AUX	O
4884	réduire	VERB	O
4884	le	DET	O
4884	vin	NOUN	B-INGRED
4884	de	ADP	B-INGRED
4884	moitié	NOUN	O
4884	et	CCONJ	O
4884	en	ADP	O
4884	napper	VERB	O
4884	les	DET	O
4884	pêches	NOUN	B-INGRED
4884	.	PUNCT	B-INGRED
4885	Tenir	VERB	O
4885	au	ADP	O
4885	frais	NOUN	B-INGRED
4885	.	PUNCT	B-INGRED
4886	Choisir	NOUN	O
4886	des	ADP	O
4886	pêches	NOUN	B-INGRED
4886	blanches	ADJ	O
4886	saines	ADJ	O
4886	et	CCONJ	O
4886	bien	ADV	O
4886	mûres	ADJ	O
4886	.	PUNCT	B-INGRED
4887	On	PRON	O
4887	peut	VERB	O
4887	remplacer	VERB	O
4887	le	DET	O
4887	vin	NOUN	B-INGRED
4887	rouge	ADJ	I-INGRED
4887	par	ADP	O
4887	du	ADP	O
4887	Lillet	PROPN	O
4887	rouge	NOUN	O
4887	ou	CCONJ	B-INGRED
4887	blanc	ADJ	B-INGRED
4887	,	PUNCT	O
4887	du	DET	O
4887	sauternes	PRON	O
4887	ou	CCONJ	B-INGRED
4887	du	ADP	O
4887	Montbazillac	PROPN	O
4887	et	CCONJ	O
4887	la	DET	O
4887	cannelle	NOUN	B-INGRED
4887	par	ADP	O
4887	de	ADP	B-INGRED
4887	la	DET	O
4887	vanille	NOUN	B-INGRED
4887	.	PUNCT	B-INGRED
4888	Si	SCONJ	O
4888	l'	DET	O
4888	on	PRON	O
4888	choisit	VERB	O
4888	un	DET	B-INGRED
4888	vin	NOUN	B-INGRED
4888	liquoreux	ADJ	O
4888	,	PUNCT	O
4888	6	NUM	O
4888	morceaux	NOUN	B-INGRED
4888	de	ADP	I-INGRED
4888	sucre	NOUN	I-INGRED
4888	sont	AUX	O
4888	suffisants	ADJ	O
4888	.	PUNCT	B-INGRED
4889	Fouettez	NOUN	O
4889	la	DET	O
4889	crème	NOUN	B-INGRED
4889	fraîche	ADJ	I-INGRED
4889	en	ADP	O
4889	chantilly	NOUN	O
4889	.	PUNCT	B-INGRED
4890	Faites	VERB	O
4890	fondre	VERB	O
4890	le	DET	O
4890	sucre	NOUN	B-INGRED
4890	glace	NOUN	I-INGRED
4890	dans	ADP	O
4890	l'	DET	O
4890	eau	NOUN	B-INGRED
4890	sur	ADP	O
4890	feu	NOUN	O
4890	doux	ADJ	O
4890	jusqu'	ADP	O
4890	à	ADP	O
4890	ce	PRON	O
4890	que	SCONJ	O
4890	le	DET	O
4890	mélange	NOUN	B-INGRED
4890	blondisse	ADJ	O
4890	.	PUNCT	B-INGRED
4891	Séparez	PROPN	O
4891	les	DET	O
4891	blancs	NOUN	B-INGRED
4891	d'	ADP	I-INGRED
4891	oeufs	NOUN	I-INGRED
4891	des	ADP	O
4891	jaunes	NOUN	B-INGRED
4891	.	PUNCT	B-INGRED
4892	Fouettez	PRON	O
4892	énergiquement	ADV	O
4892	les	DET	O
4892	jaunes	NOUN	B-INGRED
4892	d'	ADP	I-INGRED
4892	oeufs	NOUN	I-INGRED
4892	en	ADP	O
4892	incorporant	VERB	O
4892	peu	ADV	O
4892	à	ADP	O
4892	peu	ADV	O
4892	le	DET	O
4892	sirop	NOUN	B-INGRED
4892	chaud	ADJ	O
4892	mais	CCONJ	O
4892	non	ADV	O
4892	brûlant	ADJ	O
4892	.	PUNCT	B-INGRED
4893	Continuez	VERB	O
4893	de	ADP	B-INGRED
4893	battre	VERB	O
4893	jusqu'	ADP	O
4893	à	ADP	O
4893	ce	PRON	O
4893	que	SCONJ	O
4893	le	DET	O
4893	mélange	NOUN	B-INGRED
4893	soit	AUX	O
4893	bien	ADV	O
4893	blanc	ADJ	B-INGRED
4893	et	CCONJ	O
4893	froid	ADJ	O
4893	.	PUNCT	B-INGRED
4894	Ajoutez	VERB	O
4894	alors	ADV	O
4894	le	DET	O
4894	Grand	ADJ	O
4894	Marnier	PROPN	O
4894	puis	CCONJ	O
4894	la	DET	O
4894	crème	NOUN	B-INGRED
4894	fraîche	ADJ	I-INGRED
4894	fouettée	NOUN	O
4894	,	PUNCT	O
4894	cuillerée	VERB	B-INGRED
4894	par	ADP	O
4894	cuillerée	NOUN	B-INGRED
4894	.	PUNCT	B-INGRED
4895	Battez	VERB	O
4895	les	DET	O
4895	blancs	NOUN	B-INGRED
4895	d'	ADP	I-INGRED
4895	oeufs	NOUN	I-INGRED
4895	en	ADP	O
4895	neige	NOUN	O
4895	et	CCONJ	O
4895	incorporez	VERB	O
4896	-	PUNCT	O
4896	les	DET	O
4896	à	ADP	O
4896	leur	DET	O
4896	tour	NOUN	O
4896	à	ADP	O
4896	la	DET	O
4896	préparation	NOUN	O
4896	.	PUNCT	B-INGRED
4897	Versez	VERB	O
4897	dans	ADP	O
4897	la	DET	O
4897	sorbetière	NOUN	O
4897	et	CCONJ	O
4897	laissez	VERB	O
4897	-	PUNCT	O
4897	la	PRON	O
4897	prendre	VERB	O
4897	au	ADP	O
4897	freezer	NOUN	O
4897	.	PUNCT	B-INGRED
4898	Les	DET	O
4898	proportions	NOUN	O
4898	peuvent	VERB	O
4898	être	AUX	O
4898	doublées	VERB	O
4898	.	PUNCT	B-INGRED
4899	Faire	VERB	O
4899	une	DET	O
4899	pâte	NOUN	B-INGRED
4899	à	ADP	O
4899	crêpes	NOUN	B-INGRED
4899	épaisse	ADJ	O
4899	avec	ADP	O
4899	les	DET	O
4899	oeufs	NOUN	B-INGRED
4899	,	PUNCT	O
4899	la	DET	O
4899	farine	NOUN	B-INGRED
4899	,	PUNCT	I-INGRED
4899	le	DET	O
4899	lait	NOUN	B-INGRED
4899	;	PUNCT	O
4900	Ajouter	VERB	O
4900	l'	DET	O
4900	huile	NOUN	B-INGRED
4900	et	CCONJ	O
4900	l'	DET	O
4900	eau	NOUN	B-INGRED
4900	de	ADP	I-INGRED
4900	fleur	NOUN	I-INGRED
4900	d'	ADP	I-INGRED
4900	oranger	VERB	I-INGRED
4900	.	PUNCT	I-INGRED
4901	Laisser	VERB	O
4901	reposer	VERB	O
4901	un	DET	B-INGRED
4901	moment	NOUN	O
4901	.	PUNCT	B-INGRED
4902	Prendre	VERB	O
4902	alors	ADV	O
4902	un	DET	B-INGRED
4902	petit	ADJ	O
4902	rameau	NOUN	O
4902	d'	ADP	O
4902	acacia	NOUN	O
4902	(	PUNCT	O
4902	non	ADV	O
4902	lavé	VERB	O
4902	car	CCONJ	O
4902	sinon	ADV	B-INGRED
4902	la	DET	O
4902	fleur	NOUN	B-INGRED
4902	perd	VERB	O
4902	son	DET	O
4902	parfum	NOUN	O
4902	,	PUNCT	O
4902	secouer	VERB	O
4902	seulement	ADV	O
4902	)	PUNCT	O
4902	,	PUNCT	O
4902	le	PRON	O
4902	tremper	VERB	O
4902	dans	ADP	O
4902	la	DET	O
4902	pâte	NOUN	B-INGRED
4902	et	CCONJ	O
4902	cuire	VERB	B-INGRED
4902	à	ADP	O
4902	la	DET	O
4902	poêle	NOUN	O
4902	préalablement	ADV	O
4902	huilée	ADJ	O
4902	et	CCONJ	O
4902	très	ADV	O
4902	chaude	ADJ	O
4902	.	PUNCT	B-INGRED
4903	Procéder	VERB	O
4903	comme	ADP	O
4903	pour	ADP	O
4903	les	DET	O
4903	crêpes	NOUN	B-INGRED
4903	:	PUNCT	O
4903	cuire	VERB	B-INGRED
4903	d'	ADP	O
4903	un	DET	B-INGRED
4903	côté	NOUN	O
4903	,	PUNCT	O
4903	et	CCONJ	O
4903	retourner	VERB	O
4903	pour	ADP	O
4903	cuire	VERB	B-INGRED
4903	l'	DET	O
4903	autre	ADJ	O
4903	côté	NOUN	O
4903	.	PUNCT	B-INGRED
4904	Attention	PROPN	O
4904	,	PUNCT	O
4904	c'	PRON	O
4904	est	AUX	O
4904	très	ADV	O
4904	bourratif	ADJ	O
4904	!	PUNCT	O
4905	Réaliser	VERB	O
4905	une	DET	O
4905	pâte	NOUN	B-INGRED
4905	levée	VERB	O
4905	non	ADV	O
4905	sucrée	ADJ	O
4905	en	ADP	O
4905	y	PRON	O
4905	ajoutant	VERB	O
4905	néanmoins	ADV	O
4905	du	ADP	O
4905	beurre	NOUN	B-INGRED
4905	fondu	VERB	I-INGRED
4905	.	PUNCT	B-INGRED
4906	Séparer	VERB	O
4906	la	DET	O
4906	pâte	NOUN	B-INGRED
4906	en	ADP	O
4906	boulots	NOUN	O
4906	de	ADP	B-INGRED
4906	+	ADP	O
4906	/-	ADP	O
4906	170	NUM	O
4906	gr	NOUN	O
4906	.	PUNCT	B-INGRED
4907	Laisser	VERB	O
4907	fermenter	VERB	O
4907	.	PUNCT	B-INGRED
4908	Mélanger	VERB	O
4908	le	DET	O
4908	fromage	NOUN	B-INGRED
4908	avec	ADP	O
4908	les	DET	O
4908	oeufs	NOUN	B-INGRED
